OrderDate,Region,City,CustomerID,ProductCategory,ProductName,Quantity,SalesAmount,Profit
2025-08-04,East,Kolkata,CUST1094,Beverages,Red Bull 250ml,5,2435,209
2024-11-26,East,Patna,CUST8569,Groceries,Aashirvaad Atta 5kg,9,2349,357
2025-09-24,North,Chandigarh,CUST6012,Snacks,Lays Chips 100g,5,410,73
2025-01-15,North,Chandigarh,CUST9768,Bakery,Cake 500g,9,2448,186
2024-03-12,South,Chennai,CUST9469,Groceries,Fortune Oil 1L,9,504,66
2025-09-25,West,Ahmedabad,CUST0189,Bakery,Buns 4pcs,4,1112,126
2024-05-30,North,Jaipur,CUST1769,Household,Surf Excel 1kg,8,736,58
2024-01-23,West,Pune,CUST1293,Fruits & Vegetables,Apples 1kg,1,205,19
2025-01-16,East,Patna,CUST1426,Snacks,Bingo Mad Angles,5,1685,245
2024-01-10,East,Bhubaneswar,CUST7193,Dairy,Amul Milk 1L,8,3816,248
2024-10-27,North,Chandigarh,CUST1398,Beverages,Red Bull 250ml,5,1330,227
2024-02-06,South,Chennai,CUST9062,Snacks,Lays Chips 100g,4,1940,338
2025-08-29,North,Jaipur,CUST1924,Dairy,Paneer 200g,6,888,60
2024-03-06,South,Chennai,CUST3096,Household,Vim Bar,3,957,73
2024-09-15,West,Ahmedabad,CUST4611,Dairy,Paneer 200g,5,2335,246
2025-03-04,South,Chennai,CUST8787,Bakery,Buns 4pcs,7,1764,342
2025-11-12,South,Chennai,CUST2259,Snacks,Bingo Mad Angles,9,1422,235
2025-03-30,North,Chandigarh,CUST9132,Bakery,Cake 500g,1,432,70
2024-09-24,North,Chandigarh,CUST6846,Bakery,Buns 4pcs,10,4280,475
2025-05-17,East,Bhubaneswar,CUST4043,Dairy,Amul Milk 1L,8,1680,263
2025-12-18,West,Ahmedabad,CUST3152,Snacks,Lays Chips 100g,1,106,9
2024-06-05,West,Mumbai,CUST2047,Snacks,Bingo Mad Angles,8,1512,256
2025-01-06,South,Chennai,CUST4759,Fruits & Vegetables,Bananas 1kg,10,770,147
2025-05-13,South,Hyderabad,CUST0945,Personal Care,Colgate Toothpaste,8,1920,186
2024-08-19,East,Patna,CUST7676,Personal Care,Lux Soap,6,702,80
2024-04-24,South,Bengaluru,CUST0889,Snacks,KurKure 50g,5,1865,213
2024-07-17,South,Hyderabad,CUST2682,Groceries,Fortune Oil 1L,7,2205,167
2024-10-30,West,Mumbai,CUST9039,Beverages,Pepsi 2L,2,700,78
2024-06-09,West,Ahmedabad,CUST6165,Personal Care,Dove Soap,1,199,14
2024-04-26,South,Chennai,CUST9793,Groceries,Aashirvaad Atta 5kg,3,693,44
2025-09-29,East,Kolkata,CUST8439,Personal Care,Dove Soap,7,2436,145
2025-11-11,South,Bengaluru,CUST4635,Groceries,Aashirvaad Atta 5kg,8,656,46
2024-03-03,West,Mumbai,CUST3673,Bakery,Buns 4pcs,2,472,57
2025-08-15,East,Bhubaneswar,CUST1946,Fruits & Vegetables,Bananas 1kg,1,269,36
2025-02-13,South,Chennai,CUST4412,Fruits & Vegetables,Apples 1kg,9,594,94
2025-04-21,North,Jaipur,CUST8468,Groceries,Tata Salt 1kg,1,281,19
2025-04-17,North,Jaipur,CUST5450,Snacks,Lays Chips 100g,2,336,49
2024-12-12,North,Jaipur,CUST0287,Bakery,Britannia Bread,9,3285,624
2024-06-09,West,Pune,CUST8284,Snacks,Bingo Mad Angles,9,981,148
2024-10-16,East,Patna,CUST9660,Personal Care,Colgate Toothpaste,1,415,28
2025-09-05,North,Jaipur,CUST2256,Beverages,Red Bull 250ml,2,956,173
2025-12-28,North,Chandigarh,CUST3435,Household,Harpic Toilet Cleaner,3,345,31
2024-07-03,East,Kolkata,CUST4603,Dairy,Amul Milk 1L,9,4383,862
2024-02-27,South,Hyderabad,CUST6643,Dairy,Amul Milk 1L,2,786,113
2024-05-09,South,Bengaluru,CUST0031,Dairy,Paneer 200g,7,2247,372
2025-09-29,North,Delhi,CUST4545,Fruits & Vegetables,Tomatoes 1kg,7,406,25
2025-09-16,East,Bhubaneswar,CUST7909,Snacks,Lays Chips 100g,4,1488,237
2024-10-16,South,Chennai,CUST9210,Beverages,Pepsi 2L,2,480,89
2024-11-14,East,Bhubaneswar,CUST8676,Beverages,Coca Cola 2L,9,1440,85
2025-05-09,East,Bhubaneswar,CUST4096,Personal Care,Lux Soap,1,336,59
2025-11-15,North,Chandigarh,CUST2872,Personal Care,Lux Soap,9,3555,287
2024-06-20,South,Bengaluru,CUST2339,Household,Vim Bar,8,2504,452
2025-03-26,North,Delhi,CUST6500,Beverages,Red Bull 250ml,2,780,111
2024-04-21,West,Mumbai,CUST6216,Dairy,Paneer 200g,8,3312,235
2024-01-22,South,Hyderabad,CUST4822,Bakery,Buns 4pcs,3,741,81
2024-08-20,East,Patna,CUST0529,Household,Harpic Toilet Cleaner,4,836,60
2025-12-16,West,Mumbai,CUST7282,Beverages,Pepsi 2L,6,2052,104
2024-12-26,North,Chandigarh,CUST5112,Personal Care,Colgate Toothpaste,3,1419,247
2025-11-24,West,Ahmedabad,CUST2912,Personal Care,Lux Soap,1,487,40
2024-07-21,West,Mumbai,CUST5553,Beverages,Red Bull 250ml,1,300,31
2025-02-15,East,Kolkata,CUST1684,Bakery,Cake 500g,10,4770,453
2025-12-28,South,Hyderabad,CUST5902,Beverages,Red Bull 250ml,7,1337,261
2025-08-29,West,Ahmedabad,CUST2016,Groceries,Aashirvaad Atta 5kg,3,411,57
2024-12-05,North,Jaipur,CUST6837,Household,Vim Bar,8,1120,141
2024-12-06,North,Jaipur,CUST5556,Bakery,Cake 500g,3,234,18
2025-10-03,West,Mumbai,CUST4562,Fruits & Vegetables,Bananas 1kg,8,1688,112
2025-04-01,North,Delhi,CUST0549,Beverages,Red Bull 250ml,2,260,28
2024-06-21,West,Pune,CUST0543,Groceries,Fortune Oil 1L,5,700,129
2025-03-11,North,Delhi,CUST4268,Personal Care,Lux Soap,10,1120,152
2025-02-12,East,Kolkata,CUST8771,Snacks,Bingo Mad Angles,10,560,36
2025-06-27,South,Hyderabad,CUST7167,Dairy,Amul Milk 1L,7,1652,278
2025-07-31,East,Patna,CUST6192,Beverages,Coca Cola 2L,2,744,95
2024-07-30,South,Hyderabad,CUST5151,Bakery,Cake 500g,6,2946,235
2025-10-01,East,Kolkata,CUST2942,Dairy,Amul Milk 1L,1,316,30
2024-06-10,West,Mumbai,CUST8859,Beverages,Pepsi 2L,7,826,160
2025-07-26,North,Jaipur,CUST5666,Household,Surf Excel 1kg,6,1566,171
2024-07-09,North,Jaipur,CUST1556,Dairy,Britannia Cheese,6,2970,369
2024-10-16,South,Hyderabad,CUST3120,Snacks,KurKure 50g,6,1008,181
2024-11-20,East,Patna,CUST2755,Personal Care,Dove Soap,3,1266,252
2025-05-24,West,Pune,CUST7546,Bakery,Cake 500g,8,1384,170
2025-01-26,East,Bhubaneswar,CUST3093,Beverages,Red Bull 250ml,1,288,19
2025-05-31,South,Bengaluru,CUST4098,Dairy,Paneer 200g,5,2260,125
2024-08-12,West,Mumbai,CUST5568,Personal Care,Dove Soap,7,3010,490
2024-09-20,East,Bhubaneswar,CUST9381,Groceries,Aashirvaad Atta 5kg,9,3150,314
2024-10-23,East,Bhubaneswar,CUST9579,Fruits & Vegetables,Apples 1kg,4,1460,206
2024-11-13,West,Mumbai,CUST0829,Groceries,Aashirvaad Atta 5kg,10,3380,390
2024-05-25,East,Patna,CUST1262,Household,Vim Bar,7,1057,113
2024-10-11,North,Delhi,CUST4808,Beverages,Coca Cola 2L,6,1116,79
2025-01-18,West,Ahmedabad,CUST1683,Dairy,Amul Milk 1L,2,298,59
2024-07-29,North,Delhi,CUST0289,Household,Surf Excel 1kg,2,466,71
2024-11-05,West,Ahmedabad,CUST6126,Dairy,Amul Milk 1L,5,330,49
2025-04-26,West,Pune,CUST5217,Household,Harpic Toilet Cleaner,5,1655,100
2024-07-17,South,Hyderabad,CUST8221,Household,Vim Bar,1,470,84
2024-04-25,North,Delhi,CUST8774,Beverages,Red Bull 250ml,4,1092,156
2024-05-10,North,Jaipur,CUST4688,Dairy,Paneer 200g,3,231,23
2025-02-18,South,Hyderabad,CUST4129,Fruits & Vegetables,Bananas 1kg,4,1020,65
2024-04-21,West,Pune,CUST4462,Beverages,Coca Cola 2L,8,840,164
2024-04-09,North,Chandigarh,CUST2449,Dairy,Paneer 200g,6,1776,338
2024-05-29,West,Ahmedabad,CUST0012,Beverages,Red Bull 250ml,9,2187,342
2025-07-23,East,Patna,CUST0313,Fruits & Vegetables,Bananas 1kg,2,360,56
2024-06-23,South,Hyderabad,CUST6585,Personal Care,Dove Soap,4,1820,96
2025-05-26,West,Mumbai,CUST9212,Dairy,Paneer 200g,10,1020,140
2025-10-31,East,Kolkata,CUST7745,Personal Care,Dove Soap,1,365,56
2025-04-06,North,Chandigarh,CUST7016,Personal Care,Lux Soap,4,212,10
2025-06-12,East,Bhubaneswar,CUST6678,Groceries,Fortune Oil 1L,8,3632,607
2025-12-24,North,Jaipur,CUST1952,Groceries,Tata Salt 1kg,9,2115,171
2025-07-25,West,Ahmedabad,CUST6018,Bakery,Britannia Bread,6,2454,374
2025-02-15,West,Pune,CUST1565,Bakery,Buns 4pcs,2,344,29
2024-09-28,South,Bengaluru,CUST8240,Dairy,Amul Milk 1L,1,467,65
2024-01-17,East,Patna,CUST7808,Groceries,Aashirvaad Atta 5kg,1,161,18
2024-06-07,South,Chennai,CUST8222,Dairy,Paneer 200g,5,1070,175
2024-01-04,West,Pune,CUST9782,Bakery,Buns 4pcs,3,429,48
2024-11-17,North,Jaipur,CUST7100,Household,Harpic Toilet Cleaner,2,988,120
2024-09-28,West,Mumbai,CUST8811,Dairy,Amul Milk 1L,1,253,24
2024-10-24,South,Chennai,CUST3170,Personal Care,Colgate Toothpaste,2,256,21
2024-12-19,North,Jaipur,CUST4510,Personal Care,Dove Soap,7,917,178
2024-04-16,North,Chandigarh,CUST7816,Dairy,Amul Milk 1L,2,780,120
2025-07-28,South,Hyderabad,CUST1178,Bakery,Britannia Bread,3,1350,102
2025-09-05,South,Bengaluru,CUST8428,Snacks,Bingo Mad Angles,3,342,60
2024-02-13,South,Bengaluru,CUST0319,Household,Harpic Toilet Cleaner,2,244,13
2024-03-15,East,Bhubaneswar,CUST4010,Household,Surf Excel 1kg,3,330,34
2024-04-05,West,Ahmedabad,CUST8696,Beverages,Pepsi 2L,9,864,121
2024-06-10,North,Jaipur,CUST8236,Dairy,Paneer 200g,5,2230,316
2025-08-29,South,Chennai,CUST6607,Beverages,Coca Cola 2L,9,3123,222
2024-03-12,South,Chennai,CUST1122,Bakery,Britannia Bread,3,609,101
2025-11-11,West,Mumbai,CUST8551,Bakery,Cake 500g,6,2070,388
2024-09-20,North,Jaipur,CUST4108,Personal Care,Colgate Toothpaste,6,366,65
2024-11-04,East,Kolkata,CUST5929,Snacks,Bingo Mad Angles,1,397,20
2024-06-28,South,Chennai,CUST7769,Groceries,Aashirvaad Atta 5kg,1,490,61
2025-11-28,East,Bhubaneswar,CUST4426,Snacks,Lays Chips 100g,3,225,43
2024-06-30,South,Chennai,CUST6021,Dairy,Amul Milk 1L,1,216,26
2024-12-18,East,Kolkata,CUST2353,Beverages,Coca Cola 2L,3,225,34
2024-04-03,South,Chennai,CUST1614,Groceries,Tata Salt 1kg,2,216,25
2024-11-16,East,Bhubaneswar,CUST3678,Household,Vim Bar,10,2930,174
2024-08-11,East,Bhubaneswar,CUST6921,Fruits & Vegetables,Bananas 1kg,6,996,85
2025-07-17,South,Hyderabad,CUST4601,Groceries,Tata Salt 1kg,4,1152,85
2025-11-29,East,Kolkata,CUST2310,Bakery,Cake 500g,8,2512,380
2025-11-12,South,Hyderabad,CUST5301,Dairy,Amul Milk 1L,10,1090,119
2025-05-13,North,Delhi,CUST3263,Household,Harpic Toilet Cleaner,6,948,182
2025-03-18,East,Patna,CUST0128,Dairy,Britannia Cheese,3,846,139
2024-09-11,East,Kolkata,CUST9333,Personal Care,Lux Soap,9,882,117
2024-02-17,North,Delhi,CUST1041,Bakery,Cake 500g,5,910,113
2024-06-19,South,Hyderabad,CUST9374,Fruits & Vegetables,Tomatoes 1kg,6,1530,85
2024-08-06,East,Kolkata,CUST7487,Groceries,Tata Salt 1kg,4,836,148
2024-01-23,North,Jaipur,CUST7700,Beverages,Coca Cola 2L,10,2290,347
2025-08-04,North,Delhi,CUST6088,Household,Surf Excel 1kg,8,3784,425
2025-10-20,South,Chennai,CUST7211,Groceries,Aashirvaad Atta 5kg,3,864,49
2024-10-28,North,Delhi,CUST0224,Bakery,Britannia Bread,1,243,31
2025-01-28,West,Pune,CUST5088,Fruits & Vegetables,Bananas 1kg,10,2120,325
2024-06-16,East,Kolkata,CUST4683,Groceries,Tata Salt 1kg,7,3157,308
2025-03-05,West,Ahmedabad,CUST6953,Dairy,Britannia Cheese,10,3470,590
2025-12-11,North,Chandigarh,CUST3235,Bakery,Cake 500g,2,608,100
2024-05-25,North,Delhi,CUST0221,Groceries,Aashirvaad Atta 5kg,6,1884,313
2025-08-15,West,Mumbai,CUST7160,Dairy,Amul Milk 1L,9,1170,64
2024-12-10,West,Mumbai,CUST9428,Household,Harpic Toilet Cleaner,4,1752,173
2025-09-08,South,Hyderabad,CUST4642,Dairy,Paneer 200g,2,700,71
2024-06-07,South,Bengaluru,CUST0240,Personal Care,Lux Soap,5,1050,108
2025-08-20,East,Bhubaneswar,CUST3395,Groceries,Fortune Oil 1L,4,1836,102
2024-06-01,South,Bengaluru,CUST8568,Beverages,Red Bull 250ml,1,371,37
2025-04-21,North,Chandigarh,CUST5168,Fruits & Vegetables,Apples 1kg,10,3630,251
2024-03-04,North,Chandigarh,CUST9449,Snacks,Lays Chips 100g,9,3771,492
2025-06-02,South,Chennai,CUST0400,Dairy,Paneer 200g,9,1206,83
2024-06-22,West,Ahmedabad,CUST7019,Bakery,Buns 4pcs,2,824,121
2025-05-17,North,Jaipur,CUST5713,Household,Surf Excel 1kg,2,588,66
2025-03-25,West,Pune,CUST8912,Beverages,Red Bull 250ml,1,90,5
2024-05-11,West,Ahmedabad,CUST2014,Fruits & Vegetables,Apples 1kg,1,436,54
2024-01-07,East,Patna,CUST7355,Groceries,Fortune Oil 1L,10,2330,138
2025-12-19,South,Hyderabad,CUST7937,Groceries,Aashirvaad Atta 5kg,6,1266,160
2025-02-19,West,Mumbai,CUST4428,Dairy,Britannia Cheese,4,1776,271
2024-05-31,North,Delhi,CUST0164,Dairy,Paneer 200g,8,1152,205
2025-06-08,North,Chandigarh,CUST9555,Bakery,Cake 500g,5,305,38
2024-10-08,West,Ahmedabad,CUST5703,Fruits & Vegetables,Tomatoes 1kg,9,3726,709
2025-12-19,North,Chandigarh,CUST6742,Personal Care,Colgate Toothpaste,6,1680,150
2025-04-09,South,Chennai,CUST3234,Groceries,Tata Salt 1kg,3,321,47
2025-09-22,South,Chennai,CUST9458,Beverages,Pepsi 2L,10,940,61
2024-11-07,East,Kolkata,CUST8406,Household,Surf Excel 1kg,7,1218,200
2024-03-06,North,Chandigarh,CUST2182,Dairy,Britannia Cheese,1,196,18
2024-04-27,North,Delhi,CUST7423,Snacks,Bingo Mad Angles,3,1242,161
2025-12-13,North,Jaipur,CUST3021,Dairy,Amul Milk 1L,1,283,56
2025-07-29,North,Chandigarh,CUST6935,Dairy,Paneer 200g,10,3870,449
2025-08-27,East,Bhubaneswar,CUST6502,Beverages,Coca Cola 2L,1,474,91
2025-01-09,South,Chennai,CUST5714,Personal Care,Dove Soap,6,2214,246
2025-06-13,East,Kolkata,CUST9912,Personal Care,Lux Soap,6,408,75
2024-07-28,West,Mumbai,CUST8064,Household,Vim Bar,1,394,77
2024-06-18,South,Bengaluru,CUST1392,Groceries,Aashirvaad Atta 5kg,1,369,41
2025-03-14,South,Bengaluru,CUST2050,Snacks,Lays Chips 100g,7,1554,96
2024-08-30,North,Delhi,CUST5289,Household,Harpic Toilet Cleaner,9,3177,486
2025-07-13,South,Hyderabad,CUST0960,Dairy,Britannia Cheese,4,1948,312
2025-10-25,West,Mumbai,CUST0412,Bakery,Britannia Bread,7,413,81
2024-07-04,South,Bengaluru,CUST8003,Personal Care,Dove Soap,9,1296,136
2025-05-27,East,Kolkata,CUST4052,Bakery,Cake 500g,6,696,41
2025-11-17,West,Mumbai,CUST3968,Fruits & Vegetables,Bananas 1kg,6,906,60
2025-08-06,East,Kolkata,CUST2418,Personal Care,Lux Soap,3,1287,185
2025-10-24,South,Bengaluru,CUST6238,Fruits & Vegetables,Apples 1kg,6,1164,215
2025-01-08,East,Kolkata,CUST5896,Snacks,Lays Chips 100g,7,756,132
2024-12-15,West,Ahmedabad,CUST3797,Personal Care,Dove Soap,9,3780,470
2025-08-13,North,Jaipur,CUST7296,Snacks,Lays Chips 100g,5,1815,138
2024-02-14,West,Ahmedabad,CUST6094,Beverages,Pepsi 2L,1,464,46
2025-09-14,West,Pune,CUST2461,Bakery,Cake 500g,10,980,96
2025-09-01,North,Chandigarh,CUST2441,Personal Care,Lux Soap,4,1620,261
2025-12-29,South,Bengaluru,CUST5216,Household,Harpic Toilet Cleaner,1,281,40
2025-01-04,West,Mumbai,CUST7349,Personal Care,Lux Soap,1,398,33
2025-09-16,North,Jaipur,CUST8037,Bakery,Britannia Bread,9,3465,453
2024-04-24,North,Delhi,CUST4234,Bakery,Britannia Bread,8,552,72
2025-09-04,South,Hyderabad,CUST5850,Household,Vim Bar,8,1352,90
2024-09-13,West,Ahmedabad,CUST1721,Household,Surf Excel 1kg,2,726,78
2024-09-25,East,Patna,CUST8523,Household,Harpic Toilet Cleaner,10,4980,855
2025-09-06,East,Patna,CUST5005,Groceries,Tata Salt 1kg,8,3368,224
2025-09-11,South,Hyderabad,CUST6967,Household,Surf Excel 1kg,2,134,20
2025-04-12,South,Hyderabad,CUST6347,Household,Vim Bar,2,206,28
2025-06-16,South,Chennai,CUST2859,Dairy,Britannia Cheese,2,328,38
2025-10-05,East,Patna,CUST8706,Groceries,Aashirvaad Atta 5kg,3,1137,60
2025-06-17,South,Bengaluru,CUST1958,Personal Care,Lux Soap,8,3184,255
2025-02-10,East,Kolkata,CUST3285,Bakery,Britannia Bread,2,808,44
2024-11-12,North,Chandigarh,CUST8192,Personal Care,Colgate Toothpaste,3,1035,151
2024-11-08,West,Mumbai,CUST9302,Snacks,Bingo Mad Angles,10,720,69
2025-11-09,South,Hyderabad,CUST4460,Snacks,Lays Chips 100g,7,1764,120
2024-11-02,East,Patna,CUST2076,Household,Vim Bar,3,831,164
2024-03-09,South,Chennai,CUST8809,Groceries,Aashirvaad Atta 5kg,6,474,63
2024-10-29,North,Chandigarh,CUST7949,Fruits & Vegetables,Bananas 1kg,8,2728,347
2024-05-12,North,Jaipur,CUST2350,Bakery,Britannia Bread,1,282,36
2024-06-01,East,Kolkata,CUST9754,Household,Surf Excel 1kg,6,516,70
2025-03-03,East,Patna,CUST1611,Snacks,Bingo Mad Angles,9,3168,332
2024-03-03,South,Hyderabad,CUST4026,Bakery,Buns 4pcs,4,1900,254
2024-01-25,North,Delhi,CUST0273,Groceries,Fortune Oil 1L,6,1680,85
2025-09-01,South,Hyderabad,CUST9631,Dairy,Paneer 200g,2,408,30
2025-10-22,South,Chennai,CUST8797,Dairy,Paneer 200g,5,1885,96
2024-11-15,West,Mumbai,CUST5247,Beverages,Pepsi 2L,5,1580,165
2024-04-14,South,Bengaluru,CUST2600,Dairy,Amul Milk 1L,4,540,54
2024-10-16,East,Bhubaneswar,CUST9295,Household,Harpic Toilet Cleaner,9,1917,230
2024-11-18,South,Bengaluru,CUST3860,Bakery,Cake 500g,3,597,59
2025-07-15,North,Chandigarh,CUST0048,Personal Care,Dove Soap,6,1734,297
2024-01-23,South,Chennai,CUST5571,Personal Care,Lux Soap,2,304,27
2025-01-09,East,Bhubaneswar,CUST9596,Snacks,Bingo Mad Angles,3,1140,181
2024-07-15,West,Mumbai,CUST6163,Personal Care,Colgate Toothpaste,3,150,29
2024-11-01,South,Hyderabad,CUST2006,Bakery,Buns 4pcs,7,3136,264
2025-01-28,North,Delhi,CUST8146,Beverages,Pepsi 2L,6,1284,246
2024-02-02,East,Kolkata,CUST0473,Groceries,Tata Salt 1kg,9,2556,183
2024-02-09,North,Jaipur,CUST4879,Beverages,Pepsi 2L,10,3120,358
2025-03-30,South,Hyderabad,CUST5508,Household,Vim Bar,10,3290,530
2024-02-05,East,Patna,CUST8868,Beverages,Red Bull 250ml,9,4095,388
2024-07-31,East,Patna,CUST8318,Personal Care,Colgate Toothpaste,10,1670,86
2025-08-11,South,Bengaluru,CUST4863,Personal Care,Colgate Toothpaste,3,1470,269
2024-03-13,North,Chandigarh,CUST1198,Bakery,Britannia Bread,7,350,21
2024-11-14,North,Jaipur,CUST6423,Personal Care,Dove Soap,3,537,27
2025-02-11,West,Ahmedabad,CUST0448,Beverages,Red Bull 250ml,10,1910,348
2025-04-26,West,Pune,CUST7406,Snacks,KurKure 50g,7,3381,266
2025-01-12,West,Pune,CUST0761,Dairy,Amul Milk 1L,8,2288,406
2024-03-04,North,Delhi,CUST3225,Snacks,KurKure 50g,5,1510,90
2024-02-26,North,Chandigarh,CUST3919,Bakery,Britannia Bread,9,3033,202
2025-04-06,South,Bengaluru,CUST6518,Personal Care,Colgate Toothpaste,10,2750,154
2024-03-26,South,Chennai,CUST1796,Bakery,Buns 4pcs,1,145,8
2025-10-19,East,Bhubaneswar,CUST4313,Bakery,Cake 500g,10,4360,501
2025-07-07,North,Delhi,CUST7716,Snacks,Bingo Mad Angles,3,255,26
2025-05-17,North,Chandigarh,CUST3430,Household,Vim Bar,2,524,60
2025-12-27,East,Bhubaneswar,CUST0496,Household,Harpic Toilet Cleaner,8,1736,196
2025-06-04,North,Chandigarh,CUST4612,Fruits & Vegetables,Apples 1kg,7,3346,450
2024-10-16,East,Kolkata,CUST2308,Household,Surf Excel 1kg,4,1176,63
2025-01-20,West,Pune,CUST2375,Snacks,Bingo Mad Angles,8,2072,225
2024-04-24,North,Chandigarh,CUST8229,Bakery,Britannia Bread,2,762,140
2024-09-13,North,Chandigarh,CUST9289,Personal Care,Colgate Toothpaste,1,58,10
2024-12-04,North,Chandigarh,CUST8071,Personal Care,Colgate Toothpaste,8,2904,251
2025-10-26,South,Chennai,CUST7889,Household,Vim Bar,7,518,38
2024-07-08,West,Ahmedabad,CUST8810,Groceries,Tata Salt 1kg,9,2718,356
2024-07-27,East,Patna,CUST4843,Groceries,Fortune Oil 1L,7,2457,424
2025-10-24,North,Chandigarh,CUST0918,Fruits & Vegetables,Apples 1kg,8,920,87
2025-06-23,South,Bengaluru,CUST2866,Personal Care,Colgate Toothpaste,8,2592,318
2025-12-22,West,Ahmedabad,CUST7533,Personal Care,Lux Soap,1,297,36
2025-01-04,West,Ahmedabad,CUST1161,Household,Surf Excel 1kg,1,127,20
2024-01-22,East,Bhubaneswar,CUST1797,Snacks,Bingo Mad Angles,10,3250,598
2024-04-18,West,Ahmedabad,CUST3196,Beverages,Pepsi 2L,8,2752,364
2024-02-28,East,Bhubaneswar,CUST9258,Snacks,Lays Chips 100g,8,1232,106
2025-11-24,South,Bengaluru,CUST8969,Dairy,Amul Milk 1L,9,2682,303
2024-07-03,North,Delhi,CUST5746,Beverages,Red Bull 250ml,3,576,66
2025-09-12,South,Chennai,CUST8655,Groceries,Fortune Oil 1L,10,2900,150
2025-11-09,West,Mumbai,CUST8201,Groceries,Fortune Oil 1L,8,2344,404
2025-01-16,East,Kolkata,CUST0783,Fruits & Vegetables,Bananas 1kg,6,1164,112
2025-03-11,South,Chennai,CUST6440,Beverages,Coca Cola 2L,9,3465,240
2024-10-28,South,Chennai,CUST7256,Household,Surf Excel 1kg,2,160,17
2024-04-18,South,Hyderabad,CUST2112,Snacks,Lays Chips 100g,6,1866,260
2024-07-17,West,Mumbai,CUST9850,Dairy,Britannia Cheese,4,1780,126
2025-10-02,South,Bengaluru,CUST2450,Dairy,Britannia Cheese,7,2156,140
2024-01-01,East,Patna,CUST1029,Fruits & Vegetables,Apples 1kg,8,2312,171
2025-07-05,North,Delhi,CUST9389,Personal Care,Colgate Toothpaste,10,2460,159
2024-02-26,West,Pune,CUST8874,Groceries,Aashirvaad Atta 5kg,4,1600,143
2024-07-28,West,Mumbai,CUST0518,Beverages,Coca Cola 2L,9,837,102
2024-01-09,West,Ahmedabad,CUST3700,Beverages,Pepsi 2L,1,90,15
2025-07-02,South,Bengaluru,CUST8794,Household,Surf Excel 1kg,5,335,37
2024-10-10,South,Bengaluru,CUST9191,Groceries,Fortune Oil 1L,9,765,133
2024-10-19,East,Patna,CUST2677,Personal Care,Dove Soap,3,1344,91
2025-11-24,North,Delhi,CUST5091,Bakery,Buns 4pcs,6,2298,407
2024-04-09,North,Delhi,CUST6475,Personal Care,Lux Soap,7,2233,301
2024-04-16,South,Bengaluru,CUST0639,Beverages,Pepsi 2L,3,150,25
2025-06-05,West,Ahmedabad,CUST6418,Beverages,Pepsi 2L,1,199,25
2024-06-15,South,Chennai,CUST1383,Fruits & Vegetables,Apples 1kg,10,2790,463
2025-10-10,East,Bhubaneswar,CUST3349,Household,Harpic Toilet Cleaner,1,54,9
2024-03-05,South,Bengaluru,CUST0194,Fruits & Vegetables,Tomatoes 1kg,4,1772,102
2025-04-10,North,Chandigarh,CUST3749,Beverages,Pepsi 2L,2,330,27
2024-10-26,North,Chandigarh,CUST8932,Fruits & Vegetables,Apples 1kg,9,4140,649
2024-02-01,South,Chennai,CUST6760,Bakery,Cake 500g,7,2170,213
2024-05-01,South,Bengaluru,CUST3972,Personal Care,Colgate Toothpaste,8,3800,468
2025-08-19,East,Kolkata,CUST7844,Snacks,Lays Chips 100g,5,310,45
2024-11-28,West,Ahmedabad,CUST6365,Groceries,Fortune Oil 1L,2,294,42
2025-05-06,East,Bhubaneswar,CUST5828,Household,Surf Excel 1kg,5,1465,122
2025-10-09,East,Bhubaneswar,CUST9237,Household,Surf Excel 1kg,5,2125,416
2024-12-27,West,Ahmedabad,CUST8863,Groceries,Fortune Oil 1L,4,496,32
2025-11-05,East,Bhubaneswar,CUST1528,Fruits & Vegetables,Bananas 1kg,6,564,96
2025-08-14,South,Hyderabad,CUST0395,Beverages,Coca Cola 2L,3,270,25
2025-03-10,West,Pune,CUST0195,Dairy,Britannia Cheese,2,950,152
2025-12-17,West,Mumbai,CUST5603,Bakery,Buns 4pcs,4,1636,246
2024-04-25,East,Patna,CUST8015,Snacks,KurKure 50g,3,1449,193
2025-01-22,South,Chennai,CUST9574,Snacks,KurKure 50g,3,1413,266
2025-09-13,North,Jaipur,CUST3880,Bakery,Britannia Bread,10,2350,145
2025-04-21,North,Delhi,CUST1597,Personal Care,Lux Soap,7,532,83
2024-10-08,West,Ahmedabad,CUST3793,Dairy,Paneer 200g,5,2200,114
2025-03-23,North,Chandigarh,CUST6675,Fruits & Vegetables,Tomatoes 1kg,4,1064,118
2025-05-17,North,Chandigarh,CUST0429,Groceries,Aashirvaad Atta 5kg,9,2880,208
2024-04-22,West,Ahmedabad,CUST0463,Personal Care,Dove Soap,7,1904,276
2024-04-19,East,Patna,CUST9587,Dairy,Amul Milk 1L,10,3860,763
2025-09-14,South,Bengaluru,CUST9476,Bakery,Britannia Bread,7,819,143
2024-03-05,West,Ahmedabad,CUST1159,Bakery,Buns 4pcs,9,729,47
2024-06-18,West,Mumbai,CUST1844,Dairy,Amul Milk 1L,6,1884,144
2025-06-04,South,Chennai,CUST5575,Beverages,Pepsi 2L,7,1155,80
2025-11-19,North,Jaipur,CUST6704,Household,Harpic Toilet Cleaner,3,1455,133
2025-02-13,South,Bengaluru,CUST9055,Dairy,Britannia Cheese,9,3366,325
